frequency [Hz],synthHD Pro power [dBm],det power [dBm]
12964000000.0,-6.200000000000003,-4.1911135999999996
12964000000.0,-5.5,-3.3985087999999997
12964000000.0,-4.800000000000001,-2.6098492
12964000000.0,-4.100000000000001,-1.8170835999999997
12964000000.0,-3.400000000000002,-1.0218450000000001
12964000000.0,-2.700000000000003,-0.22950560000000003
12964000000.0,-2.0,0.5622136799999999
12964000000.0,-1.3000000000000007,1.3467968000000001
12964000000.0,-0.6000000000000014,2.1437038
12964000000.0,0.09999999999999787,2.958983
12964000000.0,0.7999999999999972,3.7577708000000003
12964000000.0,1.4999999999999964,4.530316
12964000000.0,2.1999999999999957,5.2688412
12964000000.0,2.8999999999999986,5.9762016000000004
12964000000.0,3.5999999999999943,6.8030242
12964000000.0,4.299999999999997,7.7010942
12964000000.0,5.0,8.5153696
13042000000.0,-30.0,-28.353964
13042000000.0,-29.3,-27.828287999999997
13042000000.0,-28.6,-27.263513999999997
13042000000.0,-27.9,-26.719023999999997
13042000000.0,-27.2,-26.203218
13042000000.0,-26.5,-25.660068000000003
13042000000.0,-25.8,-24.996935999999998
13042000000.0,-25.1,-24.372722000000003
13042000000.0,-24.4,-23.770259999999997
13042000000.0,-23.7,-23.098394
13042000000.0,-23.0,-22.45808
13042000000.0,-22.3,-21.81237
13042000000.0,-21.6,-21.106893999999997
13042000000.0,-20.9,-20.398954
13042000000.0,-20.200000000000003,-19.546575999999998
13042000000.0,-19.5,-18.76083
13042000000.0,-18.8,-18.187036
13042000000.0,-18.1,-17.354706
13042000000.0,-17.4,-16.471249999999998
13042000000.0,-16.700000000000003,-15.833727999999999
13042000000.0,-16.0,-15.005896000000002
13042000000.0,-15.3,-14.277648
13042000000.0,-14.600000000000001,-13.546503999999999
13042000000.0,-13.900000000000002,-12.708016
13042000000.0,-13.200000000000003,-11.859472
13042000000.0,-12.5,-11.100404000000001
13042000000.0,-11.8,-10.320324000000001
13042000000.0,-11.100000000000001,-9.5188794
13042000000.0,-10.400000000000002,-8.710310400000001
13042000000.0,-9.700000000000003,-7.879504399999999
13042000000.0,-9.0,-7.039958400000001
13042000000.0,-8.3,-6.1776808
13042000000.0,-7.600000000000001,-5.3017009999999996
13042000000.0,-6.900000000000002,-4.526946000000001
13042000000.0,-6.200000000000003,-3.7445549999999996
13042000000.0,-5.5,-2.9528042
13042000000.0,-4.800000000000001,-2.1651002000000004
13042000000.0,-4.100000000000001,-1.3663176000000001
13042000000.0,-3.400000000000002,-0.5624765999999999
13042000000.0,-2.700000000000003,0.23957387999999996
13042000000.0,-2.0,1.0409936
13042000000.0,-1.3000000000000007,1.8349778
13042000000.0,-0.6000000000000014,2.632025
13042000000.0,0.09999999999999787,3.4501218000000002
13042000000.0,0.7999999999999972,4.2554555999999994
13042000000.0,1.4999999999999964,5.0336202
13042000000.0,2.1999999999999957,5.7772758
13042000000.0,2.8999999999999986,6.4875168
13042000000.0,3.5999999999999943,7.3595711999999995
13042000000.0,4.299999999999997,8.2719452
13042000000.0,5.0,9.397631
13120000000.0,-30.0,-27.774811999999997
13120000000.0,-29.3,-27.275202
13120000000.0,-28.6,-26.739998000000003
13120000000.0,-27.9,-26.222174000000003
13120000000.0,-27.2,-25.727884
13120000000.0,-26.5,-25.201602
13120000000.0,-25.8,-24.574080000000002
13120000000.0,-25.1,-23.977866
13120000000.0,-24.4,-23.385606
13120000000.0,-23.7,-22.723402
13120000000.0,-23.0,-22.09037
13120000000.0,-22.3,-21.452503999999998
13120000000.0,-21.6,-20.768688
13120000000.0,-20.9,-20.056588
13120000000.0,-20.200000000000003,-19.22186
13120000000.0,-19.5,-18.450396
13120000000.0,-18.8,-17.885798
13120000000.0,-18.1,-17.060754
13120000000.0,-17.4,-16.18239
13120000000.0,-16.700000000000003,-15.509480000000002
13120000000.0,-16.0,-14.71766
13120000000.0,-15.3,-13.988555999999999
13120000000.0,-14.600000000000001,-13.239386000000001
13120000000.0,-13.900000000000002,-12.399908000000002
13120000000.0,-13.200000000000003,-11.549594
13120000000.0,-12.5,-10.762697999999999
13120000000.0,-11.8,-9.955191000000001
13120000000.0,-11.100000000000001,-9.1223658
13120000000.0,-10.400000000000002,-8.310490000000001
13120000000.0,-9.700000000000003,-7.4766182
13120000000.0,-9.0,-6.629721599999999
13120000000.0,-8.3,-5.766269599999999
13120000000.0,-7.600000000000001,-4.8904268
13120000000.0,-6.900000000000002,-4.0916581999999995
13120000000.0,-6.200000000000003,-3.2887868000000005
13120000000.0,-5.5,-2.4799797999999997
13120000000.0,-4.800000000000001,-1.6662108
13120000000.0,-4.100000000000001,-0.8507417800000001
13120000000.0,-3.400000000000002,-0.032174492
13120000000.0,-2.700000000000003,0.80101848
13120000000.0,-2.0,1.6275817999999997
13120000000.0,-1.3000000000000007,2.4363976000000003
13120000000.0,-0.6000000000000014,3.2502122
13120000000.0,0.09999999999999787,4.073829399999999
13120000000.0,0.7999999999999972,4.9062152
13120000000.0,1.4999999999999964,5.703677999999999
13120000000.0,2.1999999999999957,6.4602008
13120000000.0,2.8999999999999986,7.180309200000001
13120000000.0,3.5999999999999943,8.1255834
13120000000.0,4.299999999999997,9.050556400000001
13120000000.0,5.0,10.615260000000001
13198000000.0,-30.0,-27.601938
13198000000.0,-29.3,-27.174277999999997
13198000000.0,-28.6,-26.713646
13198000000.0,-27.9,-26.264801999999996
13198000000.0,-27.2,-25.831737999999994
13198000000.0,-26.5,-25.35742
13198000000.0,-25.8,-24.803916
13198000000.0,-25.1,-24.272818
13198000000.0,-24.4,-23.725516000000002
13198000000.0,-23.7,-23.106756
13198000000.0,-23.0,-22.509572
13198000000.0,-22.3,-21.91096
13198000000.0,-21.6,-21.277638
13198000000.0,-20.9,-20.589612
13198000000.0,-20.200000000000003,-19.805212000000004
13198000000.0,-19.5,-19.072038
13198000000.0,-18.8,-18.533201999999996
13198000000.0,-18.1,-17.744404
13198000000.0,-17.4,-16.895078
13198000000.0,-16.700000000000003,-16.200914
13198000000.0,-16.0,-15.45972
13198000000.0,-15.3,-14.739799999999999
13198000000.0,-14.600000000000001,-13.998174
13198000000.0,-13.900000000000002,-13.171439999999999
13198000000.0,-13.200000000000003,-12.324498
13198000000.0,-12.5,-11.519198000000001
13198000000.0,-11.8,-10.693915999999998
13198000000.0,-11.100000000000001,-9.836663
13198000000.0,-10.400000000000002,-9.023397600000001
13198000000.0,-9.700000000000003,-8.193175
13198000000.0,-9.0,-7.341544600000001
13198000000.0,-8.3,-6.4761055999999995
13198000000.0,-7.600000000000001,-5.6006526
13198000000.0,-6.900000000000002,-4.7813046
13198000000.0,-6.200000000000003,-3.9554898
13198000000.0,-5.5,-3.1292028
13198000000.0,-4.800000000000001,-2.296761
13198000000.0,-4.100000000000001,-1.4544014
13198000000.0,-3.400000000000002,-0.6197193000000001
13198000000.0,-2.700000000000003,0.24920294000000004
13198000000.0,-2.0,1.1120128
13198000000.0,-1.3000000000000007,1.9528016000000001
13198000000.0,-0.6000000000000014,2.8006652
13198000000.0,0.09999999999999787,3.6546792000000003
13198000000.0,0.7999999999999972,4.5449236
13198000000.0,1.4999999999999964,5.402799
13198000000.0,2.1999999999999957,6.2106452
13198000000.0,2.8999999999999986,6.984229600000001
13198000000.0,3.5999999999999943,8.0608568
13198000000.0,4.299999999999997,9.0806466
13198000000.0,5.0,11.135266000000001
13276000000.0,-30.0,-26.540674000000003
13276000000.0,-29.3,-26.186483999999997
13276000000.0,-28.6,-25.79932
13276000000.0,-27.9,-25.415548
13276000000.0,-27.2,-25.04139
13276000000.0,-26.5,-24.620518
13276000000.0,-25.8,-24.137386
13276000000.0,-25.1,-23.666682
13276000000.0,-24.4,-23.161616000000002
13276000000.0,-23.7,-22.586608000000002
13276000000.0,-23.0,-22.025266
13276000000.0,-22.3,-21.460777999999998
13276000000.0,-21.6,-20.867554000000002
13276000000.0,-20.9,-20.196022
13276000000.0,-20.200000000000003,-19.445882
13276000000.0,-19.5,-18.739248
13276000000.0,-18.8,-18.216256
13276000000.0,-18.1,-17.442624000000002
13276000000.0,-17.4,-16.602534000000002
13276000000.0,-16.700000000000003,-15.874274
13276000000.0,-16.0,-15.166205999999999
13276000000.0,-15.3,-14.443783999999999
13276000000.0,-14.600000000000001,-13.689128
13276000000.0,-13.900000000000002,-12.853513999999999
13276000000.0,-13.200000000000003,-11.992878
13276000000.0,-12.5,-11.158992000000001
13276000000.0,-11.8,-10.298288
13276000000.0,-11.100000000000001,-9.406070000000001
13276000000.0,-10.400000000000002,-8.5801362
13276000000.0,-9.700000000000003,-7.740943199999999
13276000000.0,-9.0,-6.881856000000001
13276000000.0,-8.3,-6.010839600000001
13276000000.0,-7.600000000000001,-5.127445400000001
13276000000.0,-6.900000000000002,-4.2853769999999995
13276000000.0,-6.200000000000003,-3.4391480000000003
13276000000.0,-5.5,-2.5910378
13276000000.0,-4.800000000000001,-1.7337844
13276000000.0,-4.100000000000001,-0.8780922400000002
13276000000.0,-3.400000000000002,-0.021173562
13276000000.0,-2.700000000000003,0.8710537599999999
13276000000.0,-2.0,1.7510684
13276000000.0,-1.3000000000000007,2.617019
13276000000.0,-0.6000000000000014,3.4719361999999996
13276000000.0,0.09999999999999787,4.3194744
13276000000.0,0.7999999999999972,5.2337616
13276000000.0,1.4999999999999964,6.1007114
13276000000.0,2.1999999999999957,6.9245104
13276000000.0,2.8999999999999986,7.698012
13276000000.0,3.5999999999999943,8.816562399999999
13276000000.0,4.299999999999997,9.828654400000001
13276000000.0,5.0,12.091014
13354000000.0,-30.0,-26.201842
13354000000.0,-29.3,-25.869302000000005
13354000000.0,-28.6,-25.508765999999998
13354000000.0,-27.9,-25.150032
13354000000.0,-27.2,-24.800646
13354000000.0,-26.5,-24.400858000000003
13354000000.0,-25.8,-23.951776000000002
13354000000.0,-25.1,-23.512976
13354000000.0,-24.4,-23.024467999999995
13354000000.0,-23.7,-22.46386
13354000000.0,-23.0,-21.913846
13354000000.0,-22.3,-21.360414
13354000000.0,-21.6,-20.787264
13354000000.0,-20.9,-20.112476
13354000000.0,-20.200000000000003,-19.376514
13354000000.0,-19.5,-18.676371999999997
13354000000.0,-18.8,-18.155383999999998
13354000000.0,-18.1,-17.383662
13354000000.0,-17.4,-16.536247999999997
13354000000.0,-16.700000000000003,-15.761944
13354000000.0,-16.0,-15.079875999999999
13354000000.0,-15.3,-14.3458
13354000000.0,-14.600000000000001,-13.567082
13354000000.0,-13.900000000000002,-12.719804
13354000000.0,-13.200000000000003,-11.842148
13354000000.0,-12.5,-10.970298
13354000000.0,-11.8,-10.073698
13354000000.0,-11.100000000000001,-9.144124999999999
13354000000.0,-10.400000000000002,-8.3095506
13354000000.0,-9.700000000000003,-7.458706599999999
13354000000.0,-9.0,-6.595922399999999
13354000000.0,-8.3,-5.7221102
13354000000.0,-7.600000000000001,-4.8321612
13354000000.0,-6.900000000000002,-3.9680012
13354000000.0,-6.200000000000003,-3.1056365999999995
13354000000.0,-5.5,-2.2346265999999995
13354000000.0,-4.800000000000001,-1.3624328
13354000000.0,-4.100000000000001,-0.49279364000000003
13354000000.0,-3.400000000000002,0.37779317999999995
13354000000.0,-2.700000000000003,1.2901532
13354000000.0,-2.0,2.1886436
13354000000.0,-1.3000000000000007,3.0671456
13354000000.0,-0.6000000000000014,3.9285924000000003
13354000000.0,0.09999999999999787,4.778619000000001
13354000000.0,0.7999999999999972,5.716747600000001
13354000000.0,1.4999999999999964,6.5964956
13354000000.0,2.1999999999999957,7.431778400000001
13354000000.0,2.8999999999999986,8.206305599999999
13354000000.0,3.5999999999999943,9.374534999999998
13354000000.0,4.299999999999997,10.391988
13354000000.0,5.0,12.820318
13432000000.0,-30.0,-27.166538000000003
13432000000.0,-29.3,-26.77737
13432000000.0,-28.6,-26.358092
13432000000.0,-27.9,-25.946566
13432000000.0,-27.2,-25.545360000000002
13432000000.0,-26.5,-25.08449
13432000000.0,-25.8,-24.588184
13432000000.0,-25.1,-24.106798
13432000000.0,-24.4,-23.560374
13432000000.0,-23.7,-22.937013999999998
13432000000.0,-23.0,-22.330524
13432000000.0,-22.3,-21.728074
13432000000.0,-21.6,-21.118594
13432000000.0,-20.9,-20.381080000000004
13432000000.0,-20.200000000000003,-19.606226
13432000000.0,-19.5,-18.867962
13432000000.0,-18.8,-18.32198
13432000000.0,-18.1,-17.512939999999997
13432000000.0,-17.4,-16.630592
13432000000.0,-16.700000000000003,-15.783534
13432000000.0,-16.0,-15.111134000000002
13432000000.0,-15.3,-14.346126000000002
13432000000.0,-14.600000000000001,-13.529057999999997
13432000000.0,-13.900000000000002,-12.662431999999999
13432000000.0,-13.200000000000003,-11.764806000000002
13432000000.0,-12.5,-10.851182000000001
13432000000.0,-11.8,-9.914080000000002
13432000000.0,-11.100000000000001,-8.9469898
13432000000.0,-10.400000000000002,-8.103648399999999
13432000000.0,-9.700000000000003,-7.244671800000001
13432000000.0,-9.0,-6.376524
13432000000.0,-8.3,-5.4979016000000005
13432000000.0,-7.600000000000001,-4.607541200000001
13432000000.0,-6.900000000000002,-3.7239812
13432000000.0,-6.200000000000003,-2.8412104
13432000000.0,-5.5,-1.9530470000000002
13432000000.0,-4.800000000000001,-1.0669195999999999
13432000000.0,-4.100000000000001,-0.18183303999999997
13432000000.0,-3.400000000000002,0.6999950399999999
13432000000.0,-2.700000000000003,1.6298773999999998
13432000000.0,-2.0,2.5450958
13432000000.0,-1.3000000000000007,3.4382301999999996
13432000000.0,-0.6000000000000014,4.301938600000001
13432000000.0,0.09999999999999787,5.1544574
13432000000.0,0.7999999999999972,6.1092046
13432000000.0,1.4999999999999964,7.009191400000001
13432000000.0,2.1999999999999957,7.855878799999999
13432000000.0,2.8999999999999986,8.6364102
13432000000.0,3.5999999999999943,9.8459086
13432000000.0,4.299999999999997,10.871
13432000000.0,5.0,13.445692
13510000000.0,-30.0,-28.055799999999998
13510000000.0,-29.3,-27.587660000000007
13510000000.0,-28.6,-27.083134
13510000000.0,-27.9,-26.593480000000007
13510000000.0,-27.2,-26.123442
13510000000.0,-26.5,-25.581224
13510000000.0,-25.8,-25.020022
13510000000.0,-25.1,-24.483
13510000000.0,-24.4,-23.863898
13510000000.0,-23.7,-23.165368
13510000000.0,-23.0,-22.492358000000003
13510000000.0,-22.3,-21.832662
13510000000.0,-21.6,-21.179806
13510000000.0,-20.9,-20.3763
13510000000.0,-20.200000000000003,-19.558388
13510000000.0,-19.5,-18.782342
13510000000.0,-18.8,-18.203753999999996
13510000000.0,-18.1,-17.361416
13510000000.0,-17.4,-16.442122
13510000000.0,-16.700000000000003,-15.525936000000002
13510000000.0,-16.0,-14.859995999999999
13510000000.0,-15.3,-14.070851999999999
13510000000.0,-14.600000000000001,-13.217206
13510000000.0,-13.900000000000002,-12.33427
13510000000.0,-13.200000000000003,-11.415938
13510000000.0,-12.5,-10.476908
13510000000.0,-11.8,-9.503829399999999
13510000000.0,-11.100000000000001,-8.5050286
13510000000.0,-10.400000000000002,-7.654383
13510000000.0,-9.700000000000003,-6.791064999999999
13510000000.0,-9.0,-5.9218026
13510000000.0,-8.3,-5.042536800000001
13510000000.0,-7.600000000000001,-4.1511032
13510000000.0,-6.900000000000002,-3.2538987999999995
13510000000.0,-6.200000000000003,-2.3572578
13510000000.0,-5.5,-1.4601056
13510000000.0,-4.800000000000001,-0.56683078
13510000000.0,-4.100000000000001,0.33158335999999994
13510000000.0,-3.400000000000002,1.2230886
13510000000.0,-2.700000000000003,2.1657577999999997
13510000000.0,-2.0,3.0916362
13510000000.0,-1.3000000000000007,3.9870901999999995
13510000000.0,-0.6000000000000014,4.852559399999999
13510000000.0,0.09999999999999787,5.7009542
13510000000.0,0.7999999999999972,6.6629086
13510000000.0,1.4999999999999964,7.576393
13510000000.0,2.1999999999999957,8.460079799999999
13510000000.0,2.8999999999999986,9.3707076
13510000000.0,3.5999999999999943,10.613996
13510000000.0,4.299999999999997,11.589996
13510000000.0,5.0,14.097621999999998
13588000000.0,-30.0,-28.540992
13588000000.0,-29.3,-28.011566000000006
13588000000.0,-28.6,-27.440632
13588000000.0,-27.9,-26.895634
13588000000.0,-27.2,-26.371974
13588000000.0,-26.5,-25.78657
13588000000.0,-25.8,-25.187424
13588000000.0,-25.1,-24.61905
13588000000.0,-24.4,-23.964698000000006
13588000000.0,-23.7,-23.23272
13588000000.0,-23.0,-22.527979999999996
13588000000.0,-22.3,-21.84046
13588000000.0,-21.6,-21.163082
13588000000.0,-20.9,-20.328552000000002
13588000000.0,-20.200000000000003,-19.526
13588000000.0,-19.5,-18.725428
13588000000.0,-18.8,-18.082973999999997
13588000000.0,-18.1,-17.247784000000003
13588000000.0,-17.4,-16.328567999999997
13588000000.0,-16.700000000000003,-15.403712000000002
13588000000.0,-16.0,-14.702055999999999
13588000000.0,-15.3,-13.890486
13588000000.0,-14.600000000000001,-13.022900000000002
13588000000.0,-13.900000000000002,-12.12137
13588000000.0,-13.200000000000003,-11.217616
13588000000.0,-12.5,-10.2929
13588000000.0,-11.8,-9.335900800000001
13588000000.0,-11.100000000000001,-8.3334654
13588000000.0,-10.400000000000002,-7.4536999999999995
13588000000.0,-9.700000000000003,-6.590237999999999
13588000000.0,-9.0,-5.7243154
13588000000.0,-8.3,-4.8350425999999995
13588000000.0,-7.600000000000001,-3.918654
13588000000.0,-6.900000000000002,-3.0010962
13588000000.0,-6.200000000000003,-2.1106933999999997
13588000000.0,-5.5,-1.221608
13588000000.0,-4.800000000000001,-0.3200927
13588000000.0,-4.100000000000001,0.6095940599999999
13588000000.0,-3.400000000000002,1.5302187999999997
13588000000.0,-2.700000000000003,2.4874144
13588000000.0,-2.0,3.429224
13588000000.0,-1.3000000000000007,4.354597
13588000000.0,-0.6000000000000014,5.2417864000000005
13588000000.0,0.09999999999999787,6.1019366
13588000000.0,0.7999999999999972,7.1109804
13588000000.0,1.4999999999999964,8.0839508
13588000000.0,2.1999999999999957,9.3166754
13588000000.0,2.8999999999999986,11.052643999999997
13588000000.0,3.5999999999999943,12.374524
13588000000.0,4.299999999999997,13.1505
13588000000.0,5.0,14.795571999999998
13666000000.0,-30.0,-28.702075999999998
13666000000.0,-29.3,-28.143741999999996
13666000000.0,-28.6,-27.53311
13666000000.0,-27.9,-26.955246
13666000000.0,-27.2,-26.400565999999998
13666000000.0,-26.5,-25.792872
13666000000.0,-25.8,-25.177656000000002
13666000000.0,-25.1,-24.592570000000002
13666000000.0,-24.4,-23.92304
13666000000.0,-23.7,-23.173994
13666000000.0,-23.0,-22.449768
13666000000.0,-22.3,-21.743876
13666000000.0,-21.6,-21.047512
13666000000.0,-20.9,-20.192094
13666000000.0,-20.200000000000003,-19.412708
13666000000.0,-19.5,-18.596728000000002
13666000000.0,-18.8,-17.889626
13666000000.0,-18.1,-17.06745
13666000000.0,-17.4,-16.150285999999998
13666000000.0,-16.700000000000003,-15.217369999999999
13666000000.0,-16.0,-14.482759999999999
13666000000.0,-15.3,-13.652736
13666000000.0,-14.600000000000001,-12.767872
13666000000.0,-13.900000000000002,-11.858024
13666000000.0,-13.200000000000003,-10.970438
13666000000.0,-12.5,-10.062798
13666000000.0,-11.8,-9.1117798
13666000000.0,-11.100000000000001,-8.1104446
13666000000.0,-10.400000000000002,-7.2028284
13666000000.0,-9.700000000000003,-6.3406694
13666000000.0,-9.0,-5.474478799999999
13666000000.0,-8.3,-4.5788644000000005
13666000000.0,-7.600000000000001,-3.6371982000000003
13666000000.0,-6.900000000000002,-2.7009453999999997
13666000000.0,-6.200000000000003,-1.8179132
13666000000.0,-5.5,-0.94069732
13666000000.0,-4.800000000000001,-0.028040502000000002
13666000000.0,-4.100000000000001,0.9331158800000001
13666000000.0,-3.400000000000002,1.8760362000000002
13666000000.0,-2.700000000000003,2.8500381999999997
13666000000.0,-2.0,3.7984432
13666000000.0,-1.3000000000000007,4.7497472
13666000000.0,-0.6000000000000014,5.6556338
13666000000.0,0.09999999999999787,6.5297466
13666000000.0,0.7999999999999972,7.571605600000001
13666000000.0,1.4999999999999964,8.5958608
13666000000.0,2.1999999999999957,10.105642
13666000000.0,2.8999999999999986,12.347126
13666000000.0,3.5999999999999943,13.661368
13666000000.0,4.299999999999997,14.326331999999999
13666000000.0,5.0,15.318211999999999
13744000000.0,-30.0,-29.462714
13744000000.0,-29.3,-28.922332
13744000000.0,-28.6,-28.324859999999994
13744000000.0,-27.9,-27.752057999999998
13744000000.0,-27.2,-27.204452000000003
13744000000.0,-26.5,-26.610239999999997
13744000000.0,-25.8,-26.012488
13744000000.0,-25.1,-25.43966
13744000000.0,-24.4,-24.785016000000002
13744000000.0,-23.7,-24.05239
13744000000.0,-23.0,-23.339288000000003
13744000000.0,-22.3,-22.646234000000003
13744000000.0,-21.6,-21.955682
13744000000.0,-20.9,-21.11124
13744000000.0,-20.200000000000003,-20.383668
13744000000.0,-19.5,-19.575196
13744000000.0,-18.8,-18.82166
13744000000.0,-18.1,-18.036802
13744000000.0,-17.4,-17.147319999999997
13744000000.0,-16.700000000000003,-16.223098
13744000000.0,-16.0,-15.464994
13744000000.0,-15.3,-14.620676
13744000000.0,-14.600000000000001,-13.742802000000001
13744000000.0,-13.900000000000002,-12.829306000000003
13744000000.0,-13.200000000000003,-11.960553999999998
13744000000.0,-12.5,-11.069642
13744000000.0,-11.8,-10.133124
13744000000.0,-11.100000000000001,-9.127005
13744000000.0,-10.400000000000002,-8.189863399999998
13744000000.0,-9.700000000000003,-7.321952999999999
13744000000.0,-9.0,-6.448700400000002
13744000000.0,-8.3,-5.5392264
13744000000.0,-7.600000000000001,-4.569895799999999
13744000000.0,-6.900000000000002,-3.6006696
13744000000.0,-6.200000000000003,-2.7113064000000002
13744000000.0,-5.5,-1.8314181999999999
13744000000.0,-4.800000000000001,-0.89928212
13744000000.0,-4.100000000000001,0.11188284
13744000000.0,-3.400000000000002,1.1080617999999998
13744000000.0,-2.700000000000003,2.1174584
13744000000.0,-2.0,3.1128364
13744000000.0,-1.3000000000000007,4.1251518
13744000000.0,-0.6000000000000014,5.0911894
13744000000.0,0.09999999999999787,6.0171638
13744000000.0,0.7999999999999972,7.1507126
13744000000.0,1.4999999999999964,8.2908228
13744000000.0,2.1999999999999957,10.166796
13744000000.0,2.8999999999999986,12.940363999999999
13744000000.0,3.5999999999999943,14.290780000000002
13744000000.0,4.299999999999997,14.843124
13744000000.0,5.0,15.453325999999999
13822000000.0,-30.0,-29.419579999999996
13822000000.0,-29.3,-28.886936000000002
13822000000.0,-28.6,-28.282962000000005
13822000000.0,-27.9,-27.701372000000003
13822000000.0,-27.2,-27.147429999999996
13822000000.0,-26.5,-26.549041999999996
13822000000.0,-25.8,-25.945995999999997
13822000000.0,-25.1,-25.369532
13822000000.0,-24.4,-24.706184
13822000000.0,-23.7,-23.957378
13822000000.0,-23.0,-23.227644
13822000000.0,-22.3,-22.515140000000002
13822000000.0,-21.6,-21.803649999999998
13822000000.0,-20.9,-20.932022000000003
13822000000.0,-20.200000000000003,-20.22401
13822000000.0,-19.5,-19.391084
13822000000.0,-18.8,-18.559076
13822000000.0,-18.1,-17.783679999999997
13822000000.0,-17.4,-16.885640000000002
13822000000.0,-16.700000000000003,-15.943222
13822000000.0,-16.0,-15.139479999999997
13822000000.0,-15.3,-14.266765999999999
13822000000.0,-14.600000000000001,-13.365506
13822000000.0,-13.900000000000002,-12.429108
13822000000.0,-13.200000000000003,-11.573051999999999
13822000000.0,-12.5,-10.689254
13822000000.0,-11.8,-9.75763
13822000000.0,-11.100000000000001,-8.740596
13822000000.0,-10.400000000000002,-7.7721098
13822000000.0,-9.700000000000003,-6.904315599999999
13822000000.0,-9.0,-6.0258122
13822000000.0,-8.3,-5.1056726
13822000000.0,-7.600000000000001,-4.1074095999999995
13822000000.0,-6.900000000000002,-3.116037
13822000000.0,-6.200000000000003,-2.2332088
13822000000.0,-5.5,-1.3559618
13822000000.0,-4.800000000000001,-0.42128543999999996
13822000000.0,-4.100000000000001,0.61584186
13822000000.0,-3.400000000000002,1.6403165999999998
13822000000.0,-2.700000000000003,2.6600822
13822000000.0,-2.0,3.6683934000000002
13822000000.0,-1.3000000000000007,4.6973696
13822000000.0,-0.6000000000000014,5.672338399999999
13822000000.0,0.09999999999999787,6.605715200000001
13822000000.0,0.7999999999999972,7.7590124000000005
13822000000.0,1.4999999999999964,8.92508
13822000000.0,2.1999999999999957,10.966039999999998
13822000000.0,2.8999999999999986,13.880424
13822000000.0,3.5999999999999943,15.055674000000002
13822000000.0,4.299999999999997,15.451312000000001
13822000000.0,5.0,15.81008
13900000000.0,-30.0,-29.41308
13900000000.0,-29.3,-28.898138
13900000000.0,-28.6,-28.289178000000003
13900000000.0,-27.9,-27.702354000000003
13900000000.0,-27.2,-27.140877999999997
13900000000.0,-26.5,-26.543276000000002
13900000000.0,-25.8,-25.937455999999997
13900000000.0,-25.1,-25.356153999999997
13900000000.0,-24.4,-24.687774
13900000000.0,-23.7,-23.924311999999997
13900000000.0,-23.0,-23.179462
13900000000.0,-22.3,-22.446334
13900000000.0,-21.6,-21.714506
13900000000.0,-20.9,-20.816314
13900000000.0,-20.200000000000003,-20.131124
13900000000.0,-19.5,-19.278212
13900000000.0,-18.8,-18.362902
13900000000.0,-18.1,-17.601576
13900000000.0,-17.4,-16.7018
13900000000.0,-16.700000000000003,-15.746424000000001
13900000000.0,-16.0,-14.896673999999999
13900000000.0,-15.3,-14.001923999999999
13900000000.0,-14.600000000000001,-13.073586
13900000000.0,-13.900000000000002,-12.121053999999999
13900000000.0,-13.200000000000003,-11.275122
13900000000.0,-12.5,-10.405444
13900000000.0,-11.8,-9.4856268
13900000000.0,-11.100000000000001,-8.458398200000001
13900000000.0,-10.400000000000002,-7.4593208
13900000000.0,-9.700000000000003,-6.591041
13900000000.0,-9.0,-5.7112504
13900000000.0,-8.3,-4.781086799999999
13900000000.0,-7.600000000000001,-3.760064
13900000000.0,-6.900000000000002,-2.7475061999999997
13900000000.0,-6.200000000000003,-1.8754650000000002
13900000000.0,-5.5,-1.00076754
13900000000.0,-4.800000000000001,-0.060555059999999994
13900000000.0,-4.100000000000001,1.0073050000000001
13900000000.0,-3.400000000000002,2.0544612
13900000000.0,-2.700000000000003,3.079588
13900000000.0,-2.0,4.0961764
13900000000.0,-1.3000000000000007,5.1361004
13900000000.0,-0.6000000000000014,6.1268312
13900000000.0,0.09999999999999787,7.060220600000001
13900000000.0,0.7999999999999972,8.2326762
13900000000.0,1.4999999999999964,9.422330400000002
13900000000.0,2.1999999999999957,11.590716
13900000000.0,2.8999999999999986,14.562030000000002
13900000000.0,3.5999999999999943,15.549536
13900000000.0,4.299999999999997,15.862858
13900000000.0,5.0,15.89239
