SynthHD Pro power [dBm],vg1 [V],det power [dBm],amp current [A],amp power [W]
5.0,1.225,-10.793597999999996,0.01,0.06
5.0,1.2,-10.288356,0.01,0.06
5.0,1.175,-9.762668000000001,0.02,0.12
5.0,1.15,-9.114140000000003,0.02,0.12
5.0,1.125,-8.497646000000003,0.02,0.12
5.0,1.1,-7.343551999999999,0.03,0.18
5.0,1.075,-6.065242000000001,0.03,0.18
5.0,1.05,-4.270733999999997,0.04,0.24
5.0,1.025,-2.310943999999999,0.05,0.3
5.0,1.0,1.5947540000000018,0.08,0.48
5.0,0.975,5.188247999999998,0.11,0.66
5.0,0.95,8.35643,0.15,0.9
5.0,0.9249999999999999,10.6129042,0.21,1.26
5.0,0.8999999999999999,13.2321816,0.27,1.62
5.0,0.875,15.8933464,0.34,2.04
5.0,0.85,17.7172948,0.41,2.46
5.0,0.825,18.9503077,0.48,2.88
5.0,0.7999999999999999,20.50889068,0.56,3.36
5.0,0.7749999999999999,21.59416346,0.64,3.84
5.0,0.75,22.5073098,0.71,4.26
5.0,0.725,23.1438532,0.79,4.74
5.0,0.7,23.9640036,0.87,5.22
5.0,0.6749999999999999,24.5300312,0.96,5.76
5.0,0.6499999999999999,25.0002082,1.05,6.3
5.0,0.625,25.3220362,1.14,6.84
5.0,0.6,25.738554999999998,1.23,7.38
5.0,0.575,26.0374872,1.34,8.04
5.0,0.5499999999999999,26.289026,1.44,8.64
5.0,0.5249999999999999,26.460492600000002,1.56,9.36
5.0,0.5,26.681339,1.67,10.02
